artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
Emperor,I Am The Black Wizards,"norwegian black metal, symphonic metal, norwegian metal, symphonic black metal, technical black metal, black metal, metal",In the Nightside Eclipse,4jjlYfhduOrGY4mySof5C3,0va7zHEUQixlEhLAFz2r63,"['norwegian black metal', 'symphonic metal', 'norwegian metal', 'symphonic black metal', 'technical black metal', 'black metal', 'metal']",Rock,Emotions unable to be determined
Slint,"Good Morning, Captain","noise pop, slowcore, post-hardcore, post-rock, dream pop, louisville underground, post-punk, shoegaze, math rock, experimental rock, alternative rock",Spiderland,1BNZMXjqqULiV0DmFU1B8S,2NnkLRaeX33d1Mn8ZLgTo8,"['noise pop', 'slowcore', 'post-hardcore', 'post-rock', 'dream pop', 'louisville underground', 'post-punk', 'shoegaze', 'math rock', 'experimental rock', 'alternative rock']",Rock,Emotions unable to be determined
Julie Byrne,Follow My Voice,ambient folk,Not Even Happiness,3yQ7OQoOtzVgBNEJ8i7Vcs,1ZgvdUee6cQ0NCDHfKxbH0,['ambient folk'],Folk,"Fear, Sadness, Tiredness"
Type O Negative,Love You To Death - Live,"alternative metal, nu metal, gothic metal, industrial rock",Dead Again,5DR4LWDZnvbOqbOvsPHHzp,67Uf5sitUPsqaKRtCA7Cuf,"['alternative metal', 'nu metal', 'gothic metal', 'industrial rock']",Rock,Distress
Jennifer Lopez,Marry Me - Kat & Bastian Duet,"dance pop, urbano latino, reggaeton colombiano, latin pop, urban contemporary, pop, trap latino, reggaeton",Marry Me,1oWXQ83ILNfQUu1cT3jTnf,3lVFhB6idnknGsWtLtOLSL,"['dance pop', 'urbano latino', 'reggaeton colombiano', 'latin pop', 'urban contemporary', 'pop', 'trap latino', 'reggaeton']",Pop,"Excitement, Tiredness, Determination"
MC Lars,This Gigantic Robot Kills (feat. the MC Bat Commander & Suburban Legends),"geek rock, nerdcore",This Gigantic Robot Kills,1udmwKNf4rSh1djrRNaG11,2VHRO73QnUTBcEviTfPM4F,"['geek rock', 'nerdcore']",Rock,"Excitement, Horror, Fear"
Foxygen,Follow the Leader,"noise pop, baroque pop, neo-psychedelic, indie rock, experimental pop, chamber pop",Hang,5hCM5P0D9kmvC0UaLLA0rP,2hSnInyLz4cbL44LEDSf41,"['noise pop', 'baroque pop', 'neo-psychedelic', 'indie rock', 'experimental pop', 'chamber pop']",Pop,Confusion
King Solid Str8 Cash,King Solid x Str8 Cash,"Hip hop, rap ",King's X,7eWZohlD6nM9ZD8BrRHfRM,72PpGHiOiVdwWWEV6SbfSV,"['Hip hop', 'rap ']",Hip-Hop,"Amusement, Anger, Distress"
Plumb,Cut,"ccm, christian music, christian alternative rock",Chaotic Resolve,4lhB7w6C5o1Oxqvl0nLxYD,0V8F1wb5fGAFAox69whjqT,"['ccm', 'christian music', 'christian alternative rock']",Rock,Emotions unable to be determined
The Hold Steady,Denver Haircut,"heartland rock, alternative country",Thrashing Thru the Passion,13pA5RjC7TIxAABdepqSg8,16XUMEdixzqRXVVPZsB3ak,"['heartland rock', 'alternative country']",Country,"Distress, Excitement"
Bruce Springsteen,Working On a Dream,"rock, singer-songwriter, permanent wave, heartland rock, mellow gold",Working on a Dream,08QZBupqwLXOalOpgiTi5e,5xJSVog0izeuIURO34C7Qa,"['rock', 'singer-songwriter', 'permanent wave', 'heartland rock', 'mellow gold']",Rock,Excitement
Allday,Restless (feat. The Veronicas),"australian hip hop, australian trap",Starry Night Over the Phone,1Rd28PrmSTTa1YAPiIZcQV,6mW7i1TdbnsToCMZBZwFwu,"['australian hip hop', 'australian trap']",Hip-Hop,"Joy, Determination, Fear"
Stephen Pearcy,Jamie,"glam metal, sleaze rock",Smash,0FJbdsrOIOeYjIEa1ekkzF,6bajPrJtclNGiNgrNyBifG,"['glam metal', 'sleaze rock']",Rock,Emotions unable to be determined
WINNER,REALLY REALLY,"k-pop, k-pop boy group",Fate Number For,4iJyTp1KwCeBKhf7h0SwsD,7aUSYOs4iSl0qx28lelrs0,"['k-pop', 'k-pop boy group']",Pop,Emotions unable to be determined
SPYAIR,現状ディストラクション,"j-pop, j-poprock, anime rock, anime, j-rock",Wadachi,6gP3kO2SCUSCOPoK3TbWTk,5IgvSUIyXgrR0cvpcOVqho,"['j-pop', 'j-poprock', 'anime rock', 'anime', 'j-rock']",Rock,Emotions unable to be determined
Savatage,The Dungeons Are Calling,"us power metal, thrash metal, glam metal, hard rock, metal, progressive metal, power metal",The Dungeons Are Calling,7ojKuf2fLf3I2CaYXKyWc7,0vdqAhwqzVSErTcdiuI2vv,"['us power metal', 'thrash metal', 'glam metal', 'hard rock', 'metal', 'progressive metal', 'power metal']",Rock,Emotions unable to be determined
Rocket From The Crypt,Savoir Faire,post-hardcore,Group Sounds,4A78VjJRlgrAsi1dRTpXVT,5pAQ8lYvdjbdS6VTj54s1c,['post-hardcore'],Rock,Emotions unable to be determined
Everything But The Girl,Driving - Live,"trip hop, sophisti-pop, new wave pop",The Language of Life,71eLhCbOXxacIABNzVrbEF,0WsWwspCt59n0OEnGWZSdD,"['trip hop', 'sophisti-pop', 'new wave pop']",Pop,Emotions unable to be determined
MEG MYERS,Jealous Sea,"dark pop, shimmer pop",Take Me to the Disco,22MuigRpnwPjbAtUSTexb8,1R5NwXzxNPMFcUQAeh0Tfn,"['dark pop', 'shimmer pop']",Pop,Determination
Sabrina Claudio,Stand Still,r&b,About Time,66H06L8hktjhduwRDWntDT,2ICdqEf91Kc9FwdlLtB748,['r&b'],R&B,Emotions unable to be determined
Burnside Project,Cue the Pulse to Begin,"Alternative, indie, rock ","The Networks, the Circuits, the Streams, the Harmonies",7oTfQbrBS1NiLo4ogWzfzt,5d6COnTayJzRki8s5sDLWU,"['Alternative', 'indie', 'rock ']",Alternative,Emotions unable to be determined
CYNHN,水生 -ν-,"j-pixie, idol rock, alt-idol, j-pop girl group",Blue Cresc.,0HZoGSBT9umYtVagSoPiam,5KnJ6VUWEtvmmncDXhWBPg,"['j-pixie', 'idol rock', 'alt-idol', 'j-pop girl group']",Pop,Emotions unable to be determined
Gruff Rhys,Bad Friend,"welsh rock, welsh indie, solo wave, britpop",Sadness Sets Me Free,3rYO8geLMcYDcQ7mZha9Ib,3qpQSTi0YJFDoWom0wGIOT,"['welsh rock', 'welsh indie', 'solo wave', 'britpop']",Pop,Emotions unable to be determined
Eluveitie,A Rose for Epona,"gothic symphonic metal, celtic metal, swiss metal, symphonic metal, folk metal, gothic metal, power metal, hurdy-gurdy",Helvetios,4B8aMSI3d7IOgAFHwkrp4o,6Xo3icopNx9jX1NcDLjF5Q,"['gothic symphonic metal', 'celtic metal', 'swiss metal', 'symphonic metal', 'folk metal', 'gothic metal', 'power metal', 'hurdy-gurdy']",Rock,Emotions unable to be determined
PJ Harvey,The Glorious Land,"melancholia, singer-songwriter, permanent wave, piano rock, art pop, alternative rock",Let England Shake,7BYasy0qLhkoWHgd00I4Gg,0U6K0Gg8GBcdhtgYkd0dp1,"['melancholia', 'singer-songwriter', 'permanent wave', 'piano rock', 'art pop', 'alternative rock']",Rock,Determination
The Bangles,Walk Like an Egyptian,"new romantic, paisley underground, soft rock, album rock, new wave pop, new wave, jangle pop",Different Light,5L6HNuXN71bfeuKXYtRasF,7qEP3i0f0zfk6JUFW3SyeN,"['new romantic', 'paisley underground', 'soft rock', 'album rock', 'new wave pop', 'new wave', 'jangle pop']",Rock,Emotions unable to be determined
M. Ward,Here Comes the Sun Again,"alternative country, singer-songwriter, stomp and holler, portland indie, chamber pop",Transistor Radio,0okw6huBX49wVff9ARvckM,6z9zjNvSzpVKvM5gXzG2Zs,"['alternative country', 'singer-songwriter', 'stomp and holler', 'portland indie', 'chamber pop']",Country,"Joy, Amusement, Calmness"
Chris Price,Man Down,rock,Stop Talking,7mS1KRV3aUMm2APDZQDPRp,5mSBqeCLE5EcH0phC4yBO4,['rock'],Rock,Emotions unable to be determined
BoA,NO.1,k-pop,Valenti,6FscwRN9lcIo96qLzh2jyE,2btLO8L7RQ4r4gl6ADpaog,['k-pop'],Pop,Emotions unable to be determined
Rain,Baby,classic k-pop,Rain Effect,1hD1RuZR5KDIKxHjaepv7j,2FXNiGh3mWWUtn2KP4EyxW,['classic k-pop'],Pop,Emotions unable to be determined
Stratovarius,Twilight Symphony,"finnish power metal, speed metal, neo classical metal, symphonic metal, metal, progressive metal, power metal",Fourth Dimension,0T7imFaHl6iZWWUOqmYwoJ,1bNkb6TJPXdqCLH8ypqnM6,"['finnish power metal', 'speed metal', 'neo classical metal', 'symphonic metal', 'metal', 'progressive metal', 'power metal']",Rock,Emotions unable to be determined
Maggie Lindemann,Knife Under My Pillow,"dark pop, alt z, pop",Paranoia,3sFW3Wru7nPZkhf4BDTXUf,6af3Z9vEogmAowqE0JOIFj,"['dark pop', 'alt z', 'pop']",Pop,Emotions unable to be determined
Sunny War,No Reason,"folk punk, black americana",Anarchist Gospel,1P1nt3zpz3ryHC7Uafckdg,1clekgjwj7TdXgYjQjm1BJ,"['folk punk', 'black americana']",Folk,Emotions unable to be determined
Boldy James,Saints and Sinners,"drumless hip hop, alternative hip hop, boom bap",Indiana Jones,27coQy1sDtTU96CY9SMPxm,1XO6GVqyUmy3AVOclmVoO3,"['drumless hip hop', 'alternative hip hop', 'boom bap']",Hip-Hop,"Amusement, Anger, Excitement"
Jon Stevens,Hold On,australian rock,Starlight,4Npe5aX2kQNvDUVlfnEOAn,11C9z1nf78pVvTBI4eF6C9,['australian rock'],Rock,Emotions unable to be determined
Dismemberment Plan,The Ice Of Boston,"math rock, emo, post-hardcore, lo-fi",Dismember,2HgZBNeDPWBcIEFtqnYPgR,5A1vwVBlzvP7irrr10pYwd,"['math rock', 'emo', 'post-hardcore', 'lo-fi']",Rock,Emotions unable to be determined
Dream Theater,Our New World,"metal, progressive metal",The Astonishing,1SqfrKYrhuI0PL1hImZncQ,6SRlWxC7lMPu2qlwOMslrk,"['metal', 'progressive metal']",Rock,Emotions unable to be determined
Fran,Palm Trees,folk,Leaving,7J4oKRE88rkqYNdkKUN9O6,0Nblg3MKcLZPTKCUBsBtde,['folk'],Folk,Emotions unable to be determined
Earthstar,Sonntagsspaziergang,Electronic ,"Atomkraft? Nein, Danke!",71vUcRMivVUwNAxOzj3KCc,0avZ9voPfnChN1BkD7WujI,['Electronic '],Electronic,Emotions unable to be determined
Avantasia,Mystery of a Blood Red Rose,"german metal, speed metal, german power metal, symphonic metal, opera metal, metal, fantasy metal, power metal, gothic symphonic metal",Ghostlights,1khda4wPMpYfJmgC0LjNpr,52suum9Rfc4TItwAV3OhIJ,"['german metal', 'speed metal', 'german power metal', 'symphonic metal', 'opera metal', 'metal', 'fantasy metal', 'power metal', 'gothic symphonic metal']",Rock,Emotions unable to be determined
The Cinematic Orchestra,To Believe,"nu jazz, downtempo",To Believe,487wXZ3WOARGcLBJpvdmtg,7Jm76j0kKzyy2GLExHlVQO,"['nu jazz', 'downtempo']",Jazz,Excitement
Helado Negro,LFO (Lupe Finds Oliveros),"art pop, deep latin alternative, experimental pop",Phasor,2FYi8gYVr3ZbYeOs3ZSD50,0iIfsqcMuRwzmseYvSZw9S,"['art pop', 'deep latin alternative', 'experimental pop']",Pop,Emotions unable to be determined
Free Energy,Time Rolls On,philly indie,Love Sign,6ATmphKjJU3B56gqq1BQ6p,0eCiXbMNzwkR4tGSPssHet,['philly indie'],Alternative,"Anger, Amusement, Doubt"
moe.,Opium,"ny roots, jam band",Dither,4hiIadVFQlh7IrFla3NI7e,39ECCmwxjPPp26lKTr7a80,"['ny roots', 'jam band']",Rock,Emotions unable to be determined
Hawkwind,Angels of Death - Live,"space rock, canterbury scene, proto-metal, psychedelic rock, hard rock, protopunk",The Xenon Codex,6Q3VsG1QEbqwlR69OsUGfu,6bxgQZtNAFMflxAymJKinG,"['space rock', 'canterbury scene', 'proto-metal', 'psychedelic rock', 'hard rock', 'protopunk']",Rock,Emotions unable to be determined
ROAM,Hopeless Case,"pop punk, anthem emo, easycore, uk pop punk",Backbone,7BI6GgkNkBPeBkoQ40PEUA,4ZF0Ii6ktAq4QKx9rCN5ku,"['pop punk', 'anthem emo', 'easycore', 'uk pop punk']",Pop,"Excitement, Confusion, Determination"
Tha Eastsidaz,Tha Eastsidaz,"g funk, west coast rap",Tha Eastsidaz,5PVaeofkaRWCDvDB9HyoAa,3xazCuE8vBmfptpeX0OkXs,"['g funk', 'west coast rap']",Hip-Hop,"Anger, Excitement, Pride"
Mr. Envi',Mind'n My Bidnes',"Hip hop, rap",All Nite Grind,3zdxMoCvjvmgg7PjAsTgNI,0AFUdj5lJRMZUXrMJrWODA,"['Hip hop', 'rap']",Hip-Hop,"Love, Embarrassment, Realization"
Number One Gun,Disappear (feat. Stephen Christian),christian punk,This Is All We Know,04Ld1ywZbqqWPSKCoCWE5e,4L2fD8ztPH85o2oXPSUGIt,['christian punk'],Rock,Emotions unable to be determined
Hawkwind,Orgone Accumulator (Live),"space rock, canterbury scene, proto-metal, psychedelic rock, hard rock, protopunk",Bring Me the Head of Yuri Gagarin,3Oq1LqdUh2sr96PX5Roeej,6c0zjWuHosb3xPHQ2k9UHQ,"['space rock', 'canterbury scene', 'proto-metal', 'psychedelic rock', 'hard rock', 'protopunk']",Rock,"Excitement, Fear"
Napalm Death,On the Brink of Extinction,"groove metal, metal, grindcore, deathgrind, british grindcore, british death metal, death metal, birmingham metal",Time Waits for No Slave,3mcbC5qVymv4Y6v1TGhjDO,3iaZZh3XMfTarHfDyBKRXt,"['groove metal', 'metal', 'grindcore', 'deathgrind', 'british grindcore', 'british death metal', 'death metal', 'birmingham metal']",Rock,Emotions unable to be determined
Butthole Surfers,In The Cellar,"punk, grunge, noise rock, psychedelic punk, experimental rock, alternative rock",Rembrandt Pussyhorse,54SWwU5bSxWK4zBNWSuoKn,04mJNJJOJTe9nML2xWAcf1,"['punk', 'grunge', 'noise rock', 'psychedelic punk', 'experimental rock', 'alternative rock']",Rock,Emotions unable to be determined
Kurious,I'm Kurious,"harlem hip hop, deep east coast hip hop",A Constipated Monkey,0cseWWMHpjB9Y9Wg02LLr9,7f0DNTh9vvztmYzynitKdV,"['harlem hip hop', 'deep east coast hip hop']",Hip-Hop,"Anger, Love, Pride"
Hurray For The Riff Raff,Pa'lante,"alternative country, queer country, folk, stomp and holler, new americana, new orleans americana, chamber pop",The Navigator,2U23a01JvBxvuYiQpuHRF5,31poENBRik5Velm7Z2gPSw,"['alternative country', 'queer country', 'folk', 'stomp and holler', 'new americana', 'new orleans americana', 'chamber pop']",Country,"Determination, Confusion, Excitement"
The Mae Shi,Run to Your Grave,"noise rock, sasscore",HLLLYH,2z7YZdTr6osT0gEpg6OiLx,6MGISU7TYP4SYrT2ohczZ0,"['noise rock', 'sasscore']",Rock,Emotions unable to be determined
Ziggy Alberts,Love Me Now,"folk-pop, indie anthem-folk, australian singer-songwriter",Laps Around the Sun,24M8zdxNgFLjqWaB9AWpTq,0nucTlCF9MJRacvHF4Oe8O,"['folk-pop', 'indie anthem-folk', 'australian singer-songwriter']",Folk,Emotions unable to be determined
Superdrag,Do the Vampire,"knoxville indie, power pop, underground power pop, modern power pop, alternative pop, jangle pop",Head Trip in Every Key,27ZmoiW8PM53RVfaLGmgxk,0hkH63ZvMZGgaHtSP2jCpI,"['knoxville indie', 'power pop', 'underground power pop', 'modern power pop', 'alternative pop', 'jangle pop']",Pop,Emotions unable to be determined
Jean-Michel Jarre,Fourth Rendez-Vous,"synthesizer, vintage french electronic, laboratorio",Rendez-Vous,4ilhAiU52ZiHlfmQbmfhWq,3YrKqMhEdhdvS3BrmKurFr,"['synthesizer', 'vintage french electronic', 'laboratorio']",Electronic,Emotions unable to be determined
Nosaj Thing,Safe,"glitch hop, wonky, future garage, indietronica, intelligent dance music, chillwave, electronica",Home,6eOKuIKG8FQUFmH848V5Uc,0Ee61CkRvnKHbpxxoAgF3A,"['glitch hop', 'wonky', 'future garage', 'indietronica', 'intelligent dance music', 'chillwave', 'electronica']",Electronic,Calmness
John Mayer,"Covered in Rain - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002","neo mellow, singer-songwriter",Any Given Thursday,74O2ijHJxPd6FJMgL6A4aq,31Q7DQ751hbCO98r1ODhGt,"['neo mellow', 'singer-songwriter']",Folk,Emotions unable to be determined
Andy Shauf,Try Again,"canadian indie folk, saskatchewan indie, chamber pop",The Neon Skyline,0Fjy4haCEoFaiJME5pvbgB,41M6R2mWLgqU9aKFUvZv8S,"['canadian indie folk', 'saskatchewan indie', 'chamber pop']",Pop,Emotions unable to be determined
Trivium,The Heart from Your Hate,"groove metal, nu metal, post-grunge, melodic metalcore, alternative metal, melodic thrash, metal, metalcore",The Sin and the Sentence,5yDJpu0xh0d1w13gXaE3lS,3qq44o8Qqvz5JQ7b5AevLT,"['groove metal', 'nu metal', 'post-grunge', 'melodic metalcore', 'alternative metal', 'melodic thrash', 'metal', 'metalcore']",Rock,Excitement
5th Ward Boyz,Underground G's,"dirty texas rap, houston rap, dirty south rap",Gangsta Funk,3cHvN2BSVoHjDkQ1YntVwa,2T9Iq4VgXPDPs39duB9YU0,"['dirty texas rap', 'houston rap', 'dirty south rap']",Hip-Hop,Emotions unable to be determined
Seaway,Something Wonderful,"pop punk, easycore, anthem emo, canadian pop punk, canadian punk",Vacation,3qocP5BEC1Bu4VVdJPvka6,0O85Fmpwld6BACBMjYx7U8,"['pop punk', 'easycore', 'anthem emo', 'canadian pop punk', 'canadian punk']",Pop,Emotions unable to be determined
Blind Guardian,Twilight of the Gods,"german metal, speed metal, german power metal, symphonic metal, metal, fantasy metal, power metal",Beyond the Red Mirror,7LvIHenP3bZ7yp5NiXWJYF,5QTcrJ2UrC9KhnN9xDWW2C,"['german metal', 'speed metal', 'german power metal', 'symphonic metal', 'metal', 'fantasy metal', 'power metal']",Rock,Emotions unable to be determined
Iggy Azalea,Started,"australian hip hop, pop, dance pop",In My Defense,4NOFSrIM6LhBl2MyKvFVtp,3kQvfhjfU6Mleis6k6vpmw,"['australian hip hop', 'pop', 'dance pop']",Pop,"Anger, Excitement, Amusement"
Grateful Dead,Althea - 2013 Remaster,"jam band, cosmic american, psychedelic rock",Go to Heaven,7M7AwtGvWdMYudqx5Iuh1m,6x3mttp1a5pLHj8rDDSEbT,"['jam band', 'cosmic american', 'psychedelic rock']",Rock,Emotions unable to be determined
High Valley,Small Town Somethin',"canadian contemporary country, country road, alberta country, canadian country, contemporary country, modern country rock",Small Town Somethin',199hoTvjFQkwgMUQoSEzO0,3dn9G5nWuDYTshRFwPIsV7,"['canadian contemporary country', 'country road', 'alberta country', 'canadian country', 'contemporary country', 'modern country rock']",Country,"Excitement, Determination, Calmness"
Panic! At The Disco,Emperor's New Clothes,"pop, modern rock",Death of a Bachelor,3px2rAPu74ltbkf9eZsZ8h,6twKQ0EsUJHVlAr6XBylrj,"['pop', 'modern rock']",Pop,"Excitement, Pride, Joy"
Big Big Train,Meadowland,"symphonic rock, progressive rock, progressive metal, neo-progressive",Grimspound,40f2JGlPFJ675QIasILGXq,3YBGYpPgEcC8Tszi9ufIYS,"['symphonic rock', 'progressive rock', 'progressive metal', 'neo-progressive']",Rock,Emotions unable to be determined
Kid Ink,Main Chick (feat. Chris Brown),"trap, pop rap, rap, southern hip hop",My Own Lane,2asIUjALYhUbH8hvLUhDWo,6qBNm8dkdowRUUrN7uwR11,"['trap', 'pop rap', 'rap', 'southern hip hop']",Hip-Hop,"Fear, Amusement"
De Facto,120E7 - Dub Version,"Electronica, dub, reggae",456132015,2nyzqbhg5SsgV6CZv3S7qD,2e7G9i7dHMsfu6FDBBDQgS,"['Electronica', 'dub', 'reggae']",Reggae,Emotions unable to be determined
Karl Bartos,Without a Trace of Emotion,krautrock,Off the Record,0sHLcMQ3XbdrfzC9Hg5koA,1ndYiyvp5qRfmDaiJf2jKs,['krautrock'],Rock,Emotions unable to be determined
The Beat Farmers,Happy Boy - Remastered,cowpunk,Tales of the New West,7vodJSkB9JcZ4yPknrcyUs,0293plDnOh7IWfydN50Tfw,['cowpunk'],Rock,"Amusement, Excitement"
Overkill,"Mean, Green, Killing Machine","speed metal, thrash metal, old school thrash, hard rock, metal, death metal",The Grinding Wheel,0mIUS9GApGWW8wGxNI0CPE,5XuskaRVS1oPwxEdjEfYoz,"['speed metal', 'thrash metal', 'old school thrash', 'hard rock', 'metal', 'death metal']",Rock,"Excitement, Joy, Sadness"
Kelly Willis,Wrapped,"classic oklahoma country, classic texas country, country dawn, alternative country",What I Deserve,1vHYZV3Xxol84swMMvfcrs,4NfBAIDWjcMLSJHVyqJbzx,"['classic oklahoma country', 'classic texas country', 'country dawn', 'alternative country']",Country,Emotions unable to be determined
Warbringer,Remain Violent,"new wave of thrash metal, metal, thrash metal, speed metal",Woe to the Vanquished,2CXrH4eUWhusFmDk3PWpKX,5cs1TbegYyGYlQyeN12ErL,"['new wave of thrash metal', 'metal', 'thrash metal', 'speed metal']",Rock,Emotions unable to be determined
Kittie,Brackish,"alternative metal, industrial metal, nu metal, canadian metal",Spit,5znZ4aN1j49w2Oel8tdmgG,5PyNZ5DIu4UNWYfIgJwqXH,"['alternative metal', 'industrial metal', 'nu metal', 'canadian metal']",Rock,"Determination, Sadness"
Das EFX,They Want EFX,"hardcore hip hop, east coast hip hop",Dead Serious,3HCzj965m8Fz2E8wZkir6q,5L6ETkYF4PeD1pSrAGKuNf,"['hardcore hip hop', 'east coast hip hop']",Hip-Hop,"Anger, Excitement"
Kick Axe,Heavy Metal Shuffle,canadian metal,Vices,0EeG0oErkx95uJCt1X0TKu,2Nc3h0QySJ6cExy6IRTs2X,['canadian metal'],Rock,Emotions unable to be determined
Donna Summer,This Time I Know It's for Real,"soft rock, hi-nrg, new wave pop, disco",Another Place and Time,6ez4yXpLini3DSbaLR10qZ,01wjr9UN1VCEUUXF3gZOaE,"['soft rock', 'hi-nrg', 'new wave pop', 'disco']",Pop,Emotions unable to be determined
Motograter,Dorian,"nu metal, groove metal, industrial metal",Desolation,0hih6kjNJDRlJTB9TVdmVP,0yOPsecXUhSzfugcTJNoWy,"['nu metal', 'groove metal', 'industrial metal']",Rock,Emotions unable to be determined
Krewella,Greenlights,"electro house, edm, electra, pop dance",Zer0,0ZPfoFzZ4qmdyzYmG8whmn,5orXIakLkSIQAi9XsHOWEb,"['electro house', 'edm', 'electra', 'pop dance']",Electronic,Anger
Al Green,Amazing Grace,"classic soul, soul blues, southern soul, funk, soul, quiet storm, memphis soul",Higher Plane,1Q61fAs3ULcFFUrSBGRY2H,7z0EsZBNLIQudUpchIyWLz,"['classic soul', 'soul blues', 'southern soul', 'funk', 'soul', 'quiet storm', 'memphis soul']",R&B,Emotions unable to be determined
Charlie Daniels,Talk To Me Fiddle,"country, country road, outlaw country, country rock, southern rock",Renegade,3F1pObcnHCdz2mke2eq1vI,2KOaa5VC9kV7GTKcHTFoTS,"['country', 'country road', 'outlaw country', 'country rock', 'southern rock']",Country,"Excitement, Fear"
