artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
The Sword,Iron Swan,"stoner rock, sludge metal, austin metal, stoner metal",Age of Winters,60Hov24qwiCdWSdIVjR2hI,1GyHRxKZ2DUsOrXSKuJUtC,"['stoner rock', 'sludge metal', 'austin metal', 'stoner metal']",Rock,Emotions unable to be determined
The Dears,5 Chords,"quebec indie, canadian indie",Degeneration Street,1h8qHjP4bHw4KaCdFA7Kag,4KNFANaz3QZVnemwP3EXcr,"['quebec indie', 'canadian indie']",Alternative,Emotions unable to be determined
Jean-Michel Jarre,Fourth Rendez-Vous,"synthesizer, vintage french electronic, laboratorio",Rendez-Vous,4ilhAiU52ZiHlfmQbmfhWq,3YrKqMhEdhdvS3BrmKurFr,"['synthesizer', 'vintage french electronic', 'laboratorio']",Electronic,Emotions unable to be determined
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","pop, dance pop, uk dance, pop dance, house, funktronica, edm, progressive house, electro house",Funk Wav Bounces Vol. 1,5bcTCxgc7xVfSaMV3RuVke,2HaqChIDc5go3qxVunBDK0,"['pop', 'dance pop', 'uk dance', 'pop dance', 'house', 'funktronica', 'edm', 'progressive house', 'electro house']",Electronic,Emotions unable to be determined
Portugal. The Man,Feel It Still,"indie rock, modern rock, indietronica, modern alternative rock",Woodstock,6QgjcU0zLnzq5OrUoSZ3OK,4VzzEviJGYUtAeSsJlI9QB,"['indie rock', 'modern rock', 'indietronica', 'modern alternative rock']",Rock,Excitement
The Wombats,Turn,"liverpool indie, modern rock, modern alternative rock",Beautiful People Will Ruin Your Life,2PL9IBLQvJjE7hqCQyJl2g,6APrFw7uAsqi0vXaQTtSYi,"['liverpool indie', 'modern rock', 'modern alternative rock']",Rock,Emotions unable to be determined
Jason Bieler And The Baron Von Bielski Orchestra,Apology,deep progressive rock,Songs for the Apocalypse,3Pi70iodJcK5ZaGYBzVJ4o,0WRGlQiPlCZmEBeUt4cKOa,['deep progressive rock'],Rock,Emotions unable to be determined
Van Morrison,Vanlose Stairway - Live,"folk rock, rock, singer-songwriter, folk, heartland rock, soft rock, mellow gold, classic rock",Live at the Grand Opera House Belfast,7L0rcwrfnBWnCZVfp2Qw9k,6FFLWWalud76fzgnHRUDZ6,"['folk rock', 'rock', 'singer-songwriter', 'folk', 'heartland rock', 'soft rock', 'mellow gold', 'classic rock']",Rock,Emotions unable to be determined
Camp Lo,Luchini AKA This Is It,"bronx hip hop, jazz rap, east coast hip hop",Uptown Saturday Night,20DcrlNK0NcRknbX4wcEO4,21EglTSwzUorpiXpMBNW2E,"['bronx hip hop', 'jazz rap', 'east coast hip hop']",Hip-Hop,"Excitement, Amusement, Anger"
Cannibal Corpse,Staring Through The Eyes Of The Dead,"brutal death metal, metal, death metal, buffalo ny metal",The Bleeding,4WZuTswubOiMnVt1rlG6sL,1FOBUa0z9RhKPH0frnWMRa,"['brutal death metal', 'metal', 'death metal', 'buffalo ny metal']",Rock,Emotions unable to be determined
Agnostic Front,A Mi Manera,"punk, hardcore, nyhc, crossover thrash, old school thrash, chicano punk, hardcore punk",My Life My Way,6Wh3T8HKPZXv6LBuwWSOBX,5VNX0QewcFCkdDk5HyQswU,"['punk', 'hardcore', 'nyhc', 'crossover thrash', 'old school thrash', 'chicano punk', 'hardcore punk']",Rock,Emotions unable to be determined
Stars,Fluorescent Light,"indie rock, canadian indie, chamber pop",There Is No Love in Fluorescent Light,1l0ScxtekEO6L0FHJKGnzB,1jnLbwvcbnAynkF1ukPbdi,"['indie rock', 'canadian indie', 'chamber pop']",Pop,"Joy, Excitement, Sadness"
Architecture In Helsinki,The Owls Go,"australian indie, alternative dance, indietronica",Fingers Crossed,3Qocie2KWpLcxOdvJTCIm7,6SJWf1sW4SMbEnqrVeL0SR,"['australian indie', 'alternative dance', 'indietronica']",Alternative,Emotions unable to be determined
Ahab,Colossus of the Liquid Graves,"post-metal, voidgaze, drone metal, doom metal, funeral doom, death doom",The Coral Tombs,1yhtxUXk1zbwZCXVGsEO1W,39B7kEOSeAcoQBCgNgp2Wx,"['post-metal', 'voidgaze', 'drone metal', 'doom metal', 'funeral doom', 'death doom']",Rock,Emotions unable to be determined
MitiS,Wish You Were Here,"filthstep, pop edm, melodic dubstep, complextro, chillstep",Unity,6BYRW2CMKyton9Q1BTyyWy,5JIpX5UWCjxFOVDKOCqt92,"['filthstep', 'pop edm', 'melodic dubstep', 'complextro', 'chillstep']",Pop,Emotions unable to be determined
Arve Henriksen,Archean,"norwegian jazz, jazz trumpet, ecm-style jazz, fourth world",Chron,75AitthNyNfRCbYztHUwfG,52S7bFeuXeMdGyNVJt3Ecf,"['norwegian jazz', 'jazz trumpet', 'ecm-style jazz', 'fourth world']",Jazz,Emotions unable to be determined
Arctic Monkeys,Four Out Of Five,"rock, permanent wave, modern rock, sheffield indie, garage rock",Tranquility Base Hotel & Casino,5Z5nbOXhsSbySVC7WUc6y9,7v6FNgLDS8KmaWA1amUtqe,"['rock', 'permanent wave', 'modern rock', 'sheffield indie', 'garage rock']",Rock,Emotions unable to be determined
While She Sleeps,ANTI-SOCIAL,"melodic metalcore, uk metalcore, metalcore",So What?,7f6X7zERAXAbIYVLizIZ3O,50CAhOJNUPC6zAThnQNzmG,"['melodic metalcore', 'uk metalcore', 'metalcore']",Rock,Emotions unable to be determined
Bright Eyes,First Day of My Life,"melancholia, stomp and holler, omaha indie, indie rock, chamber pop","I'm Wide Awake, It's Morning",0eBryM7ePQH3Klt3jz8xZd,6MwSuZphL6GmuSVIYUGUF7,"['melancholia', 'stomp and holler', 'omaha indie', 'indie rock', 'chamber pop']",Pop,"Joy, Confusion, Sympathy"
Panic! At The Disco,High Hopes,"pop, modern rock",Pray for the Wicked,1rqqCSm0Qe4I9rUvWncaom,6ApYSpXF8GxZAgBTHDzYge,"['pop', 'modern rock']",Pop,"Fear, Anger"
Fickle Friends,Irl,"metropopolis, gauze pop, indie poptimism",Weird Years (Season 1),3ixWco6SJcTaFTvAOmNNlY,2rSPAUZJdh5o1xmmXQizpA,"['metropopolis', 'gauze pop', 'indie poptimism']",Pop,"Relief, Excitement, Calmness"
moe.,Opium,"ny roots, jam band",Dither,4hiIadVFQlh7IrFla3NI7e,39ECCmwxjPPp26lKTr7a80,"['ny roots', 'jam band']",Rock,Emotions unable to be determined
Julie Doiron,Heavy Snow,"canadian singer-songwriter, slowcore, new brunswick indie",I Can Wonder What You Did with Your Day,4KkTT6zm7CIYIPUIceNtgM,6L9fsxsnt4HjSMjBY7NHzn,"['canadian singer-songwriter', 'slowcore', 'new brunswick indie']",Alternative,Emotions unable to be determined
Skunk Anansie,Secretly - Live,british alternative rock,25Live@25,2GM7FqTtUKHhPe5Rtn0nd4,36Ah9AoFmeduq9MaTg5JB3,['british alternative rock'],Rock,Emotions unable to be determined
Billy Bragg,Take Down the Union Jack,"folk punk, anti-folk, singer-songwriter, permanent wave, uk americana","England, Half-English",3BudvRsXeJqwCBryEtqfrv,78z3er8LM1yR2iScMZzEvo,"['folk punk', 'anti-folk', 'singer-songwriter', 'permanent wave', 'uk americana']",Folk,"Amusement, Excitement, Disappointment"
Cherry Poppin' Daddies,Here Comes the Snake,"swing, eugene indie, swing revival",Kids on the Street,0f4CqP4A5gwd1cnjhpPhko,4yOBBeoHBE7hpHtD2JoGcm,"['swing', 'eugene indie', 'swing revival']",Alternative,Emotions unable to be determined
The Dø,On My Shoulders,"french rock, french indie pop, rock independant francais",A Mouthful,7ywIvd47vTVIJ3sT95qism,3L2s5VsbuOKnIdkfz8vE7J,"['french rock', 'french indie pop', 'rock independant francais']",Rock,Excitement
Xiu Xiu,Botanica de Los Angeles,"grave wave, noise pop, dream pop, bay area indie, art pop, experimental, experimental rock, experimental pop",Angel Guts: Red Classroom,6CFyJlcLnVmmdcjBr2XdEV,4R1B06xtsaIYbDxWLtb7kr,"['grave wave', 'noise pop', 'dream pop', 'bay area indie', 'art pop', 'experimental', 'experimental rock', 'experimental pop']",Pop,Emotions unable to be determined
Clap Your Hands Say Yeah,Satan Said Dance,"noise pop, dance-punk, brooklyn indie, alternative dance, philly indie, indie rock, indietronica, chamber pop",Some Loud Thunder,6M7681fCrvo6Pqx5fcDGgY,7M366GEGwjLrLSvXUKdsIX,"['noise pop', 'dance-punk', 'brooklyn indie', 'alternative dance', 'philly indie', 'indie rock', 'indietronica', 'chamber pop']",Alternative,Emotions unable to be determined
B2K,Uh Huh,"r&b, hip pop, urban contemporary, boy band, contemporary r&b",B2K,2nBY2iQvxOIXrdlJvg7ZPo,21yoUU2rTDol51y88pMGKq,"['r&b', 'hip pop', 'urban contemporary', 'boy band', 'contemporary r&b']",R&B,Emotions unable to be determined
Ginuwine,So Anxious,"urban contemporary, r&b, contemporary r&b, hip pop",100% Ginuwine,2zbjlcLi1VQWqDNYdhyx1l,0yfC7hiO3iAaVvNCVcwjVY,"['urban contemporary', 'r&b', 'contemporary r&b', 'hip pop']",R&B,Emotions unable to be determined
You Me At Six,Room to Breathe,"pop emo, modern alternative rock, pop punk, neon pop punk, modern rock",Cavalier Youth,0wsxTNqJPuw4DaR9vLKif1,0Jc8iit7R0U4lHflud7pdA,"['pop emo', 'modern alternative rock', 'pop punk', 'neon pop punk', 'modern rock']",Pop,Emotions unable to be determined
In This Moment,In the Air Tonight,"alternative metal, nu metal, post-grunge",Ritual,6wl8vrSR56Tm7GSXjAVP91,1JIIc6FIetBaCAzWkCSBjL,"['alternative metal', 'nu metal', 'post-grunge']",Rock,Emotions unable to be determined
Folly,Broken,"new jersey hardcore, new jersey punk",Resist Convenience,4mxDFGXmzqvXeMdV6vD48A,1i9jlmZp99yU2zhMONI0BI,"['new jersey hardcore', 'new jersey punk']",Rock,"Determination, Anger"
Test Dept,Speak Truth to Power,"british industrial, british experimental, industrial, martial industrial",Disturbance,13b7OssuQnJLxxX3WiuVUB,4Dw2hFmCriF2LHbBle9eV4,"['british industrial', 'british experimental', 'industrial', 'martial industrial']",Electronic,Emotions unable to be determined
Young Dolph,100 Shots,"trap, southern hip hop, tennessee hip hop, memphis hip hop, rap",Bulletproof,3TXy6nchgKeYlVwOKNk9lE,55GbaLX8yU1Agf7wjhez7W,"['trap', 'southern hip hop', 'tennessee hip hop', 'memphis hip hop', 'rap']",Hip-Hop,"Excitement, Anger, Amusement"
Bad Brains,Banned in D.C.,"dc hardcore, punk, nyhc, black punk, hardcore punk",Rock for Light,3ryOhWfmgawu6ni8nWBaXL,3L5ykuyj6QenhXBi2kAtZU,"['dc hardcore', 'punk', 'nyhc', 'black punk', 'hardcore punk']",Rock,Excitement
Queens of the Stone Age,Feet Don't Fail Me,"grunge, rock, palm desert scene, stoner rock, stoner metal, alternative metal, modern rock, alternative rock",Villains,4NVKpvX9pcSeoKiNvjmb5X,7vuIN24G18PAUAvjnICyA6,"['grunge', 'rock', 'palm desert scene', 'stoner rock', 'stoner metal', 'alternative metal', 'modern rock', 'alternative rock']",Rock,Emotions unable to be determined
Band Of Susans,Pardon My French,"no wave, experimental rock",Here Comes Success,1Tb70KqUtHJGYH83rMq6SL,2MzKQHLszEx4G1CrFiuvSU,"['no wave', 'experimental rock']",Rock,Emotions unable to be determined
Wagon Christ,Bend Over,"trip hop, deep idm, drill and bass, intelligent dance music",Musipal,1BRX3rH9ERMl06rRrC7LAS,5orRW251KfN2lw9DSrWtbx,"['trip hop', 'deep idm', 'drill and bass', 'intelligent dance music']",Electronic,Emotions unable to be determined
Bruce Springsteen,Working On a Dream,"rock, singer-songwriter, permanent wave, heartland rock, mellow gold",Working on a Dream,08QZBupqwLXOalOpgiTi5e,5xJSVog0izeuIURO34C7Qa,"['rock', 'singer-songwriter', 'permanent wave', 'heartland rock', 'mellow gold']",Rock,Excitement
Novembers Doom,Amour of the Harp,"gothic metal, doom metal, symphonic black metal, melodic death metal",Amid Its Hallowed Mirth,3ZK8s8Aq03yUtQDB1wvcNc,3od7h3SY9jc4Ood6SkyZKO,"['gothic metal', 'doom metal', 'symphonic black metal', 'melodic death metal']",Rock,"Determination, Anger"
Saxon,Premonition in D Minor,"nwobhm, glam metal, hard rock, metal, power metal",Into the Labyrinth,66uS1E7lqShf46EmqpQ8al,2Q02Q0uyQbuHaXB8eG6i4R,"['nwobhm', 'glam metal', 'hard rock', 'metal', 'power metal']",Rock,Emotions unable to be determined
Prince,Alphabet St.,"synth funk, rock, funk, funk rock, minneapolis sound",Lovesexy,781jv9lCKdgP3qjxocB7r8,5y5qXt3zBajSYAPWyF1Q8a,"['synth funk', 'rock', 'funk', 'funk rock', 'minneapolis sound']",Rock,Emotions unable to be determined
Nick Cave & The Bad Seeds,Tupelo,"singer-songwriter, permanent wave, chamber pop, alternative rock",The Firstborn Is Dead,6sv5baxzwawprwNC82PsAH,1c3SdXnHhUyNigHQIQVAAQ,"['singer-songwriter', 'permanent wave', 'chamber pop', 'alternative rock']",Pop,Emotions unable to be determined
ONE OK ROCK,The Beginning,"j-pop, j-rock",Jinsei×Boku=,4f3nDjgqXurMryYBSp0TZD,5dWke9BKYdBq7YXbb7jrLC,"['j-pop', 'j-rock']",Pop,Excitement
White Lies,Bigger Than Us,"dance-punk, alternative dance, new rave, indie rock, modern rock",Ritual,16qk14k2wCyCWggv6kRATF,3fJTa1TR9htWUVi4pr1tXG,"['dance-punk', 'alternative dance', 'new rave', 'indie rock', 'modern rock']",Rock,Emotions unable to be determined
Ozzy Osbourne,Shot in the Dark,"rock, glam metal, hard rock, alternative metal, album rock, metal, classic rock, birmingham metal",The Ultimate Sin,31dqpLUModJWNbxrXu6TWd,2IPIumpbhrtBvjyzIgGE9j,"['rock', 'glam metal', 'hard rock', 'alternative metal', 'album rock', 'metal', 'classic rock', 'birmingham metal']",Rock,Emotions unable to be determined
The Rave-Ups,For the Loser (Hallelujah!),cowpunk,Chance,06xgZnQF29uccPUOtLeIsq,4EnIFgoLMGoZdCMZIxVF3E,['cowpunk'],Rock,"Amusement, Sadness"
Baboon,E,dallas indie,A Bum Note and a Bead of Sweat,248S5lwRD54ULbIcNUDW4W,7I3hV48ibFtywLLidnEwxk,['dallas indie'],Alternative,Emotions unable to be determined
Dolly Parton,In the Sweet By and By,"country, country dawn, classic country pop",Little Sparrow,5bqWF0cVpGHl0bTk8RWvsa,0RYsRBFuNAoqYyHHvSJj6x,"['country', 'country dawn', 'classic country pop']",Country,Emotions unable to be determined
The Ocean,Cambrian II: Eternal Recurrence,"atmospheric post-metal, atmospheric sludge, djent, progressive sludge, post-metal, sludge metal, progressive metal",Phanerozoic I: Palaeozoic,77pK3On9Rg7YOrPVTs2zK5,5wXk12dqhJZAxJSsMBUd6e,"['atmospheric post-metal', 'atmospheric sludge', 'djent', 'progressive sludge', 'post-metal', 'sludge metal', 'progressive metal']",Rock,Emotions unable to be determined
Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),pop,Speak Your Mind,3fvY2U1AzW0diYF0hnBbKt,7lPoGKpCGgdKFAxpudhAH5,['pop'],Pop,"Disappointment, Aesthetic Appreciation, Sympathy"
Tomahawk,Stone Letter,"grunge, industrial rock",Oddfellows,0IctraXNW5416iJuno5wht,1V071EGBj8YCFsM50fnHhB,"['grunge', 'industrial rock']",Rock,Emotions unable to be determined
Timo Tolkki’s Avalon,Promises,"symphonic power metal, melodic metal, neo classical metal, symphonic metal, christian power metal, power metal",Return to Eden,2g0v1ewH652X4Q0N7xyAf3,0OVDMirxQzGxBSvS7u5ANO,"['symphonic power metal', 'melodic metal', 'neo classical metal', 'symphonic metal', 'christian power metal', 'power metal']",Rock,Emotions unable to be determined
MGMT,Little Dark Age,"rock, indie rock, indietronica, modern rock, alternative rock",Little Dark Age,2Y0iGXY6m6immVb2ktbseM,7GjVWG39IOj4viyWplJV4H,"['rock', 'indie rock', 'indietronica', 'modern rock', 'alternative rock']",Rock,"Determination, Excitement, Amusement"
SCANDAL,A.M.D.K.J.,"anime, j-poprock",Kiss from the Darkness,2Vc0kiAuTZDTr3EHNagUbT,5skFKBfcfwnHKOxRQCbQnv,"['anime', 'j-poprock']",Rock,Emotions unable to be determined
Blaque,As If,"girl group, r&b, hip pop, urban contemporary, contemporary r&b",Blaque Out,3WN8dKHnTAVmmY48u2mWjt,1rAfsp3R7odpQb9KoKXBnx,"['girl group', 'r&b', 'hip pop', 'urban contemporary', 'contemporary r&b']",R&B,Emotions unable to be determined
Van Halen,Without You,"hard rock, rock, album rock, classic rock",Van Halen III,2m01P9Yg3DvnqrV57qQghi,2wqTlagAdAEh89tMuToml0,"['hard rock', 'rock', 'album rock', 'classic rock']",Rock,Emotions unable to be determined
Falz,Talk,"nigerian hip hop, nigerian pop, afrobeats, afropop",Moral Instruction,0I7rw9OX4e8QVlfea0CzIx,2HKHwN8qqF3G5Rs6VRALHs,"['nigerian hip hop', 'nigerian pop', 'afrobeats', 'afropop']",Pop,Emotions unable to be determined
Emmylou Harris,Calling My Children Home - Live,"melancholia, singer-songwriter, folk, lilith, country rock",At the Ryman,1y4AtH1GrdHkIIaj6VX9bY,6QU3H8XFMeYIylEhEFmIIy,"['melancholia', 'singer-songwriter', 'folk', 'lilith', 'country rock']",Folk,"Excitement, Boredom, Awkwardness"
New Riders of the Purple Sage,"Six Days on the Road - Live at Bear's Lair, Berkeley, CA, 8/1/1969","jam band, cosmic american, singer-songwriter, folk, country rock, southern rock",Bear's Sonic Journals: Dawn of the New Riders of the Purple Sage,5bUYFpkRkWMrEHxTl6KP12,3SiCAQgaIyOkSznkoo1TZu,"['jam band', 'cosmic american', 'singer-songwriter', 'folk', 'country rock', 'southern rock']",Rock,Emotions unable to be determined
Stereolab,Need To Be,"no wave, noise pop, experimental pop, experimental, art pop, neo-psychedelic, indietronica, experimental rock, alternative rock",Margerine Eclipse,1NCQ7urXUGPRvxZCRWkdu5,3QHf3tMG5tGSEpXVO6brTV,"['no wave', 'noise pop', 'experimental pop', 'experimental', 'art pop', 'neo-psychedelic', 'indietronica', 'experimental rock', 'alternative rock']",Pop,Emotions unable to be determined
M83,Lower Your Eyelids To Die With The Sun,"french shoegaze, neo-synthpop, french synthpop, indietronica, metropopolis",Before the Dawn Heals Us,0KTnYJXEGLrIcv31kVe9M2,3l2yrGYoorWgamklnDhnQ1,"['french shoegaze', 'neo-synthpop', 'french synthpop', 'indietronica', 'metropopolis']",Pop,Emotions unable to be determined
Stevie Nicks,Rooms on Fire,heartland rock,The Other Side of the Mirror,0QVlQTzp10Tj4Xql9ZRJzo,520iW3fXcWW5mbQToP0hs0,['heartland rock'],Rock,Amusement
For Against,Autocrat,"shoegaze, gothic post-punk",Echelons,4cB9Mj8E0PT9hMjwqlxvAi,09jMmhwVKuMp2r4DTmeE2j,"['shoegaze', 'gothic post-punk']",Rock,Emotions unable to be determined
Jazmine Sullivan,Girl Like Me (feat. H.E.R.),"neo soul, urban contemporary, r&b, hip pop",Heaux Tales,2sXydP9vPEYUH4uAWotuGu,5g9YhHW8tE7Tcslgxsk5u9,"['neo soul', 'urban contemporary', 'r&b', 'hip pop']",R&B,Distress
Hoshimachi Suisei,ソワレ,japanese vtuber,Specter,6eBiZCdAjVkcuW4h3F94iV,5eQx95EHzDMcPurV2aByeh,['japanese vtuber'],Pop,Emotions unable to be determined
Kenny G,Japan,"smooth saxophone, smooth jazz",Gravity,0H59sjKHumLvhtGHrzJs1s,4iKGqFUvBsLtERamU2Ztkb,"['smooth saxophone', 'smooth jazz']",Jazz,Emotions unable to be determined
Incubus,Take Me to Your Leader,"funk metal, nu metal, rock, alternative metal, funk rock, post-grunge, alternative rock",Enjoy Incubus,1vjzLvbIo4TXhrwL50dsXY,7micc5lnUW2YV2eJa33525,"['funk metal', 'nu metal', 'rock', 'alternative metal', 'funk rock', 'post-grunge', 'alternative rock']",Rock,Emotions unable to be determined
Spiral Stairs,Dance (Cry Wolf),lo-fi,Doris & the Daggers,3Qfc371Z0TeOjjAKbfWkS6,6z6hVFLG5RBDDrzaiJeuXx,['lo-fi'],Alternative,Emotions unable to be determined
PUP,Free At Last,"bubblegrunge, indie punk, toronto indie, canadian indie, emo, alternative emo, canadian punk, canadian pop punk",Morbid Stuff,5uIknPQWJFG5HfF319BS35,5bVJC9KPcUvQPcibNpjAk9,"['bubblegrunge', 'indie punk', 'toronto indie', 'canadian indie', 'emo', 'alternative emo', 'canadian punk', 'canadian pop punk']",Rock,Emotions unable to be determined
Linkin Park,Crawling - One More Light Live,"nu metal, rock, rap metal, alternative metal, post-grunge",One More Light Live,0w4ZwKHHEkXtvHMNUjFPdB,0zcNtUZ2oEpRmiDuWBFvcX,"['nu metal', 'rock', 'rap metal', 'alternative metal', 'post-grunge']",Rock,Emotions unable to be determined
Jethro Tull,The Zealot Gene,"folk rock, flute rock, psychedelic rock, rock, blues rock, singer-songwriter, hard rock, album rock, symphonic rock, progressive rock, art rock, classic rock",The Zealot Gene,2L3I8HL4UIpt1otlrCwQIk,2stNMfjktG7XPoCmfKACOC,"['folk rock', 'flute rock', 'psychedelic rock', 'rock', 'blues rock', 'singer-songwriter', 'hard rock', 'album rock', 'symphonic rock', 'progressive rock', 'art rock', 'classic rock']",Rock,"Excitement, Fear, Amusement"
Cornelius,あなたがいるなら,"shibuya-kei, indietronica, japanese alternative pop",Mellow Waves,2PYdn1WTaDgxZkW5E1fbYL,7kIEjuw43zQXROK7eTsco2,"['shibuya-kei', 'indietronica', 'japanese alternative pop']",Pop,Emotions unable to be determined
Electric Six,Radio Gaga,"dance-punk, garage rock",Señor Smoke,3b1dxqpg7FUrT6qfiriS8L,5hiRMd9rQ9pn4YTPTvc8yP,"['dance-punk', 'garage rock']",Rock,Emotions unable to be determined
Kylie Minogue,Red Blooded Woman,"australian dance, dance pop, australian pop, new wave pop, eurodance",Body Language,6vynr7u799fAV8FXcr8WM6,49Wlbfa4PgIdDpiQUqcl4d,"['australian dance', 'dance pop', 'australian pop', 'new wave pop', 'eurodance']",Pop,Emotions unable to be determined
Kodaline,Brother,"neo mellow, irish pop, modern rock",Politics of Living,65gLJGey4u4KFFqoC5fzFJ,1ITjhViDumL9llxAJYdKiC,"['neo mellow', 'irish pop', 'modern rock']",Pop,"Excitement, Amusement, Relief"
Gary Moore,The Prophet,"british blues, blues rock, electric blues",Back to the Blues,7cOHoi3w2GhckxsC3L5pAC,5OhRwSOpiwkFqMGtlDoLpt,"['british blues', 'blues rock', 'electric blues']",Blues,Emotions unable to be determined
